"","x"
"1313",0.781578947368421
"1314",0.781578947368421
"1315",0.781578947368421
"1316",0.371052631578947
"1317",0.184210526315789
"1318",0.494736842105263
"1319",0.244736842105263
"1320",0.478947368421053
"1321",0.184210526315789
"1322",0.781578947368421
"1323",0.547368421052632
"1324",0.547368421052632
"1325",0.2
"1326",0.652631578947368
"1327",1
"1328",0.563157894736842
"1329",0.831578947368421
"1330",0.35
"1331",0.471052631578947
"1332",0.61578947368421
"1333",0.5
"1334",0.61578947368421
"1335",0.668421052631579
"1336",0.568421052631579
"1337",0.702631578947368
"1338",0.568421052631579
"1339",0.660526315789474
"1340",0.5
"1341",0.568421052631579
"1342",0.710526315789474
"1343",0.710526315789474
"1344",0.631578947368421
"1345",0.676315789473684
"1346",0.639473684210526
"1347",0.523684210526316
"1348",0.505263157894737
"1349",0.505263157894737
"1350",0.578947368421053
"1351",0.523684210526316
"1352",0.523684210526316
"1353",0.523684210526316
"1354",0.623684210526316
"1355",0.5
"1356",0.631578947368421
"1357",0.471052631578947
"1358",0.61578947368421
"1359",0.5
"1360",0.523684210526316
"1361",0.621052631578947
"1362",0.621052631578947
"1363",0.542105263157895
"1364",0.642105263157895
"1365",0.563157894736842
"1366",1
"1367",0.731578947368421
"1368",0.407894736842105
"1369",0.407894736842105
"1370",0.526315789473684
"1371",0.347368421052632
"1372",0.526315789473684
"1373",0.578947368421053
"1374",0.747368421052632
"1375",0.613157894736842
"1376",0.747368421052632
"1377",0.571052631578947
"1378",0.347368421052632
"1379",0.747368421052632
"1380",0.557894736842105
"1381",0.557894736842105
"1382",0.568421052631579
"1383",0.523684210526316
"1384",0.576315789473684
"1385",0.639473684210526
"1386",0.621052631578947
"1387",0.621052631578947
"1388",0.515789473684211
"1389",0.639473684210526
"1390",0.639473684210526
"1391",0.639473684210526
"1392",0.471052631578947
"1393",0.284210526315789
"1394",0.478947368421053
"1395",0.344736842105263
"1396",0.463157894736842
"1397",0.284210526315789
"1398",0.639473684210526
"1399",0.468421052631579
"1400",0.468421052631579
"1401",0.326315789473684
"1402",0.731578947368421
"1403",0.831578947368421
"1404",0.731578947368421
"1405",1
"1406",0.33421052631579
"1407",0.468421052631579
"1408",0.581578947368421
"1409",0.555263157894737
"1410",0.492105263157895
"1411",0.439473684210526
"1412",0.271052631578947
"1413",0.363157894736842
"1414",0.271052631578947
"1415",0.536842105263158
"1416",0.555263157894737
"1417",0.271052631578947
"1418",0.360526315789474
"1419",0.360526315789474
"1420",0.518421052631579
"1421",0.536842105263158
"1422",0.484210526315789
"1423",0.315789473684211
"1424",0.271052631578947
"1425",0.271052631578947
"1426",0.423684210526316
"1427",0.315789473684211
"1428",0.315789473684211
"1429",0.315789473684211
"1430",0.447368421052632
"1431",0.555263157894737
"1432",0.513157894736842
"1433",0.468421052631579
"1434",0.581578947368421
"1435",0.555263157894737
"1436",0.315789473684211
"1437",0.434210526315789
"1438",0.434210526315789
"1439",0.486842105263158
"1440",0.192105263157895
"1441",0.35
"1442",0.407894736842105
"1443",0.33421052631579
"1444",1
